X1,X2,Y
0.09363503,0.3934944,2
0.1711764,0.3125808,2
0.1862593,0.4099821,2
0.2071716,0.2277777,2
0.2902482,0.3001527,2
-0.006504175,0.1740809,2
0.09532861,0.3121318,2
0.2150394,0.2414984,2
0.2533804,0.3609037,2
0.1904472,0.4024651,2
0.2705223,0.3209123,2
0.2445394,0.2952661,2
0.3656875,0.4273568,2
0.09394418,0.3282231,2
0.324764,0.3656259,2
0.1939202,0.2157919,2
0.254531,0.4832855,2
0.2361534,0.2986429,2
0.3849361,0.3578741,2
0.3501328,0.2805624,2
0.05296541,0.4127242,2
0.3968472,0.3582848,2
0.2382304,0.3447934,2
0.2455308,0.4075564,2
0.2841986,0.4009453,2
0.3073155,0.4291547,2
0.5013353,0.3354059,2
0.2540565,0.3582241,2
0.2607235,0.4118253,2
0.2515189,0.3324432,2
-0.05668623,0.3309258,2
0.1550703,0.5319831,2
0.3644929,0.3970802,2
0.553437,0.3629002,2
0.01186897,0.1881079,2
0.289291,0.3238977,2
0.3088102,0.4311149,2
0.1759851,0.3770038,2
0.5556675,0.4217085,2
0.4557815,0.2700372,2
0.235899,0.3946788,2
0.1424976,0.2257703,2
0.3555314,0.4211676,2
0.07700092,0.3905802,2
0.09008105,0.2934161,2
0.02467683,0.3826373,2
0.0198899,0.3408444,2
0.1751048,0.4064537,2
0.3633008,0.2603394,2
0.04241275,0.2840685,2
0.2024444,0.2635403,2
0.2016058,0.3481953,2
0.2020018,0.255681,2
0.3417512,0.4450429,2
0.2990998,0.2637891,2
0.2219411,0.3846405,2
0.05966476,0.2452708,2
0.1725563,0.3919781,2
0.4022455,0.4614912,2
0.1206293,0.2920149,2
0.3525271,0.3384415,2
0.1387134,0.2562974,2
0.2145185,0.3607127,2
0.2727555,0.3100655,2
0.3544673,0.4133211,2
0.3767556,0.4448915,2
0.03716349,0.4939072,2
0.1187477,0.3589181,2
0.08168734,0.3573807,2
0.4362942,0.3611126,2
0.3733299,0.2537918,2
0.1389952,0.1169129,2
0.2518563,0.3143446,2
0.3124197,0.3908228,2
0.08743316,0.1692621,2
0.3149346,0.3371013,2
0.1457652,0.352191,2
0.2114947,0.2839084,2
0.08044693,0.3332439,2
0.06651012,0.2334261,2
0.5847694,0.4609614,2
0.3492403,0.325101,2
0.4638094,0.3724284,2
0.2382551,0.4125259,2
0.2288575,0.392866,2
0.06694256,0.191415,2
0.1925979,0.3440379,2
0.4353363,0.4865478,2
0.08808081,0.3322993,2
0.164579,0.2558716,2
0.2208025,0.2710826,2
0.138082,0.227433,2
0.3462681,0.4097801,2
0.2678781,0.31918,2
0.3565122,0.3764582,2
0.4454578,0.546013,2
0.3230081,0.331319,2
0.275341,0.2784459,2
0.2416582,0.1943847,2
0.1166728,0.194539,2
0.1420429,0.2408342,2
0.1776419,0.3970193,2
-0.04830278,0.2649759,2
0.3785797,0.2605424,2
0.1620693,0.3316236,2
0.2642111,0.4052667,2
0.1526719,0.3194292,2
0.02453041,0.4391874,2
0.3825893,0.4528987,2
0.2918036,0.3574204,2
0.3824433,0.3308597,2
0.2067544,0.361582,2
-0.08213658,0.3259169,2
0.212463,0.2140915,2
0.1298611,0.3933966,2
0.1011052,0.3435865,2
0.09261449,0.2426899,2
0.1300428,0.29084,2
-0.0228497,0.3416659,2
0.2943697,0.4145639,2
0.001438495,0.190355,2
0.223307,0.3127009,2
0.3409665,0.4277022,2
0.2877817,0.4079929,2
0.4513618,0.3937846,2
0.3572227,0.3249262,2
0.3386991,0.2986744,2
0.1977768,0.2550543,2
0.2259322,0.4267094,2
0.317698,0.3268255,2
0.3646591,0.2797498,2
0.3817585,0.3425138,2
0.3962786,0.3711372,2
0.262698,0.5637961,2
0.2403755,0.3220567,2
0.140358,0.1516984,2
0.1641537,0.3616205,2
0.2629657,0.3211556,2
-0.0233731,0.2936277,2
0.1369244,0.2833123,2
0.09885095,0.3492014,2
0.2282447,0.2747954,2
0.2707583,0.4113005,2
0.193911,0.1949755,2
0.2077538,0.2909071,2
0.01528871,0.2676286,2
0.3571687,0.3075565,2
-0.01007897,0.3784643,2
0.5196322,0.5509947,2
0.1370058,0.2831761,2
0.2636176,0.3681875,2
0.1285028,0.2653356,2
0.1592066,0.2500443,2
0.6430205,0.3635205,2
0.2585517,0.2527298,2
0.2943592,0.31484,2
0.2695208,0.3152403,2
0.2717382,0.2120176,2
0.1929899,0.2254321,2
0.1838006,0.3487217,2
0.107403,0.3131309,2
0.03852958,0.292795,2
0.3329855,0.3377449,2
0.362887,0.3308175,2
0.3708374,0.4598063,2
0.2555557,0.3368273,2
0.06129243,0.07877288,2
0.3723252,0.3221203,2
0.1309895,0.3035363,2
-0.03076554,0.1904477,2
0.3837317,0.3535888,2
0.1387745,0.249182,2
0.2258192,0.3185731,2
0.2380858,0.3797227,2
0.3186458,0.3349492,2
0.06831001,0.2528296,2
0.08968203,0.2722285,2
0.1314076,0.1604278,2
0.1365892,0.30759,2
0.496898,0.3644466,2
0.1675344,0.4622385,2
0.2684814,0.3177009,2
0.2330078,0.4849287,2
0.167755,0.2973001,2
0.1522701,0.3024502,2
0.06066118,0.3047355,2
0.3005596,0.2751904,2
0.2796266,0.3861136,2
-0.02485171,0.3298021,2
-0.07684496,0.2248004,2
0.02762954,0.2458935,2
0.1920597,0.2596643,2
0.3143626,0.3439064,2
0.2740986,0.2144511,2
0.2530872,0.215248,2
0.3858493,0.2191618,2
0.227704,0.4527425,2
0.3837971,0.2881245,2
0.2199676,0.1810595,2
0.3659425,0.3242622,2
0.1978608,0.3940668,2
0.3216761,0.321306,2
0.0774732,0.4747813,2
0.5793304,0.4420728,2
0.2959315,0.2688369,2
0.1132718,0.4002167,2
0.2471452,0.2949823,2
0.4254905,0.2924777,2
0.08759827,0.2389243,2
-0.1241898,0.2644017,2
0.2266058,0.332379,2
0.4494674,0.4478707,2
0.1792041,0.3294443,2
0.1068989,0.2612626,2
0.2083677,0.3343262,2
0.1910137,0.3831597,2
0.2223335,0.3278445,2
0.3771012,0.3983131,2
0.3067992,0.1876847,2
0.6021719,0.4231298,2
0.2787595,0.2015975,2
0.3991564,0.3132948,2
0.2736239,0.4001595,2
0.4557567,0.3747685,2
0.3206108,0.2942444,2
0.1065107,0.2872347,2
0.3470878,0.3861244,2
0.2057979,0.2107971,2
0.3780243,0.3757515,2
0.3266825,0.4388891,2
0.3305918,0.2069326,2
-0.288957,0.3384458,2
0.1248758,0.3066086,2
0.05195487,0.259507,3
-0.2344749,-0.0194594,3
0.3036085,0.05703126,3
0.08878829,0.02489851,3
0.4317656,-0.09740755,3
-0.1412972,0.2350189,3
-0.6856954,-0.2077748,3
0.3455902,0.2715972,3
-0.2171676,0.228925,3
0.7704551,0.2253265,3
-0.3317603,-0.080396,3
0.462992,0.01330844,3
0.4825447,-0.1652254,3
-0.1303298,0.2025456,3
-0.02780245,-0.1630998,3
0.5860514,0.09367833,3
-0.2432586,0.1085956,3
-0.03753148,-0.1304984,3
0.299178,-0.1445753,3
0.2381588,0.0635791,3
-0.1773222,-0.1593635,3
-0.11118,-0.08286981,3
0.01030212,0.02569749,3
0.03296282,-0.08251707,3
0.2270416,0.03126967,3
-0.1044584,0.1209879,3
0.3217928,-0.1595403,3
-0.3024069,0.1728827,3
0.2159539,-0.1839992,3
0.4171252,0.01913219,3
0.496674,0.2555033,3
-0.3515483,-0.08363342,3
-0.01887768,-0.3971189,3
0.6786915,-0.1481299,3
0.1656393,0.07295445,3
0.4520652,0.1413536,3
0.5894282,-0.1994039,3
-0.1062581,-0.1621812,3
0.795988,0.198609,3
0.05400145,0.02791128,3
-0.3388987,-0.20243,3
-0.01090529,0.1440464,3
0.000544676,0.03267436,3
-0.244923,0.09365352,3
0.001157385,-0.07898413,3
0.581782,-0.03770867,3
0.404931,0.03444741,3
0.4879704,0.3458941,3
-0.01000204,-0.005762232,3
-0.09861462,-0.026924,3
0.2505207,0.1786241,3
0.06000177,-0.06051726,3
-0.04987811,-0.08197613,3
0.4191615,0.02565084,3
0.3162601,0.08211331,3
0.4756707,-0.08436554,3
0.1746516,0.01072022,3
-0.0595407,-0.01927723,3
0.2489783,-0.173573,3
0.03429594,0.07142835,3
-0.1294686,-0.008121896,3
0.4424942,-0.1479965,3
-0.01947949,-0.0271255,3
0.4960562,0.000462635,3
-0.05724483,0.03082103,3
0.3405712,0.09996883,3
-0.1143646,-0.05807357,3
-0.3299614,-0.1397993,3
0.2891686,0.3103124,3
0.3857498,0.02234352,3
0.4689727,0.0174686,3
0.07753649,0.02613916,3
-0.3397313,0.04954332,3
-0.121167,-0.04589627,3
0.2046685,-0.03748436,3
0.08127976,0.2151176,3
0.5628094,0.04653859,3
-0.04109201,0.03823946,3
0.5035229,0.2787257,3
0.6341693,-0.2327491,3
0.4901164,0.08050886,3
0.2819246,0.09743572,3
0.137247,0.2169663,3
-0.1495643,-0.02519928,3
0.000130805,-0.1365389,3
0.1049799,-0.134526,3
0.9137909,0.1148637,3
0.1625316,0.1218379,3
0.1690103,-0.04057549,3
0.6180518,0.1265658,3
0.09418705,-0.08595467,3
-0.2633877,0.2456994,3
0.01136251,-0.01108455,3
-0.2723764,-0.01852718,3
0.4378291,-0.04318401,3
0.315169,0.02599388,3
0.09312168,-0.04021379,3
0.4934132,-0.02287006,3
0.811569,0.1962047,3
0.2850247,0.03234254,3
-0.5740087,-0.0472,3
0.3230512,0.1360147,3
0.4508046,-0.09199261,3
0.01598617,-0.1818483,3
0.3030792,0.03859838,3
0.1573964,0.1974142,3
0.2193941,-0.2184247,3
0.5534552,0.08942599,3
0.4619578,0.04927243,3
0.3464923,0.1113371,3
0.3968103,-0.03750461,3
-0.1452375,0.03486074,3
0.2327771,0.07311838,3
0.08247436,0.1479834,3
-0.06386074,-0.1451,3
1.212522,0.08600709,3
0.08411152,-0.03319002,3
0.628205,-0.2778343,3
0.5920628,-0.04407795,3
0.2619908,-0.1649516,3
-0.1241312,0.2136671,3
0.07429663,-0.1395972,3
0.2251582,0.02686094,3
0.4062358,-0.06182424,3
-0.07385672,-0.09933795,3
-0.1189456,0.03206048,3
0.3129835,0.07996966,3
-0.2769165,0.2940201,3
0.677222,0.07685595,3
0.1640686,0.2070398,3
0.5422989,0.03798339,3
0.2976911,-0.1198924,3
-0.2456175,0.1542812,3
0.3483266,0.4106971,3
0.5230806,0.06324064,3
-0.02148261,0.02405759,3
0.01184403,0.01142313,3
0.3012005,0.2707553,3
0.1452729,-0.2596526,3
0.2842865,-0.003004012,3
0.2922791,0.009716863,3
0.8019856,0.3668584,3
-0.1416162,0.0354124,3
-0.3114173,0.005614046,3
0.277562,-0.1827978,3
0.02735769,-0.1677382,3
0.2290194,-0.120321,3
-0.3704345,0.02377247,3
0.1218222,-0.09635471,3
0.227374,-0.1604484,3
-0.1857003,-0.2115949,3
0.5454522,-0.01786776,3
0.4715735,0.02316253,3
0.6473773,-0.136307,3
0.1953583,-0.04291832,3
0.5619531,0.1812221,3
-0.009859972,0.08000976,3
0.8378165,0.2351384,3
-0.0209926,0.2791436,3
-0.2144095,-0.1116242,3
0.9301696,-0.1649167,3
0.554243,0.00482671,3
0.2786971,-0.1627599,3
0.3935847,-0.084639,3
0.4326098,0.06280948,3
1.122547,0.06508976,3
0.2914904,0.05401578,3
0.3156293,0.2086862,3
0.05761139,0.02735471,3
0.9063829,0.03923225,3
-0.1069803,-0.07277181,3
0.3884232,0.1338364,3
-0.5876921,-0.08831501,3
0.3711119,0.1377249,3
0.6706146,-0.1067651,3
-0.2256771,0.1040586,3
0.5549343,0.1022175,3
0.2251831,-0.1648109,3
-0.4010751,0.09099777,3
0.5761226,-0.02521059,3
0.3880825,0.1161613,3
0.3765677,0.02053734,3
-0.5473808,0.02150252,3
0.5463786,0.1130893,3
0.001342545,0.03605492,3
-0.02536487,-0.04354386,3
-0.4554402,0.08444748,3
0.5769279,-0.3333398,3
0.5755631,0.08858938,3
0.3295847,0.1861973,3
-0.245047,-0.1157246,3
-0.009171377,0.06214361,3
-0.4203857,-0.1292368,3
-0.1723465,-0.008629828,3
0.2497206,-0.08704912,3
-0.2177247,-0.07700748,3
0.4391357,-0.01496368,3
0.2289947,-0.3103111,3
-0.4444546,0.02073945,3
0.1228033,0.05066181,3
0.5799911,-0.04296613,3
0.2053263,-0.07848349,3
0.3161746,0.1212506,3
0.9506194,-0.04191674,3
0.4935223,0.000466355,3
0.4469848,0.2129357,3
0.1435863,-0.1565506,3
-0.1201756,-0.2704301,3
0.6427761,0.04213163,3
0.3253212,0.1920082,3
-0.2229014,0.05701924,3
0.08864329,0.1991621,3
0.6250582,0.05587149,3
0.1825584,0.1243834,3
0.03619351,0.2335009,3
0.3755033,-0.1613939,3
0.04432483,-0.000785621,3
0.7641655,-0.03044373,3
0.2207329,0.09293659,3
-0.3428479,0.06852017,3
-0.1955456,0.03930244,3
0.2913868,-0.006411087,3
-0.1001083,0.1416982,3
0.05209361,0.02811235,3
0.67277,-0.002934351,3
0.04217343,0.1768866,3
0.1108445,-0.008915626,3
0.05961843,0.1706431,3
0.3402422,0.05811031,3
0.5701678,-0.03675991,3
0.1310062,0.02174072,3
0.4116834,0.02092627,3
0.09707961,0.02607584,3
0.5430567,0.08092849,3
0.2986061,-0.2266526,3
0.08859129,-0.2271423,3
0.8021793,0.2466404,3
-0.02809154,0.04935105,3
0.1852715,0.04578786,3
-0.321823,0.2589349,3
0.0976705,-0.1237423,3
0.3130897,-0.04314507,3
0.6140776,0.02960608,3
0.1053968,0.161587,3
-0.2811307,0.02954427,3
0.1214206,-0.02274242,3
0.4557396,0.3492694,3
0.5462688,0.1158751,3
-0.4881841,-0.08106783,3
0.12071,-0.1175729,3
0.07744621,0.04558011,3
-0.1601306,-0.1048241,3
0.006494859,-0.06870076,3
0.7936762,-0.1938865,3
-0.03537192,0.08550314,3
0.3673529,0.006895506,3
0.177125,-0.2641973,3
-0.1491145,-0.07613093,3
0.5097004,-0.000918974,3
-0.2238608,0.1514309,3
-0.216844,-0.05215972,3
0.4140832,-0.03809151,3
0.2166662,0.1268679,3
1.065277,0.115222,3
-0.2442508,0.005541612,3
0.4780773,-0.1314295,3
0.118466,0.1229317,3
0.2432212,-0.2581493,3
0.2800187,-0.01204492,3
0.3316433,-0.008436933,3
-0.2317849,-0.05245569,3
0.3601281,0.139009,3
0.1802119,-0.08682542,3
-0.1266167,0.08549867,3
0.2195954,-0.1892405,3
-0.4219164,-0.05403523,3
-0.6367315,0.0834454,3
-0.3736501,0.2549179,3
0.3684292,0.06298186,3
0.2229118,0.06226237,3
0.4830496,-0.001723611,3
0.3518097,0.0271923,3
0.3980712,0.2463192,3
0.3344376,0.1993081,3
0.5598888,0.03995943,3
0.2774617,-0.0879745,3
0.04549651,-0.101721,3
0.2743571,0.04854053,3
0.2246695,-0.06361247,3
0.1355606,-0.06136586,3
0.02253847,0.1992557,3
-0.2293438,-0.09784921,3
0.1028688,0.003677928,3
0.07486261,-0.08280041,3
-0.1113748,0.42912,3
-0.1496961,0.01937153,3
0.08060631,-0.05025441,3
-0.4020601,-0.002922932,3
0.3086784,0.1935057,3
-0.04051974,0.1311728,3
0.5625222,0.03339629,3
-0.2535759,-0.1253732,3
0.3309342,0.07145714,3
-0.174777,0.01849171,3
-0.1646709,0.02804967,3
-0.4409996,-0.08447198,3
0.0658743,-0.1272495,3
-0.1786474,0.2345606,3
0.3300012,7.78E-05,3
-0.1292799,0.09593254,3
0.5309674,-0.139631,3
-0.07623309,0.05651879,3
0.06812268,-0.2713489,3
-0.08883101,-0.1293642,3
0.5399686,0.1150117,3
0.2811326,0.005097499,3
0.4592042,-0.1936815,3
0.2051008,0.01737053,3
0.01041867,-0.0946703,3
0.08986668,0.1583649,3
0.2944704,-0.002919482,3
0.2509947,-0.07241889,3
0.01393648,-0.08357477,3
0.7344037,0.4504508,3
-0.2147177,-0.006833108,3
0.2000606,-0.1331631,3
0.7077734,-0.000478454,3
0.05605042,-0.0903618,3
0.4619374,-0.2345237,3
0.6475289,0.02484372,3
0.248614,0.1641905,3
0.4413985,-0.0478906,3
0.3656489,0.07884928,3
0.4343188,0.2272655,3
0.3816563,-0.08711455,3
-0.004567899,-0.09582489,3
0.07711529,0.01278389,3
0.1181223,-0.1180561,3
0.6133255,-0.05231135,3
0.04843923,-0.1731389,3
-0.04731522,0.01282626,3
0.1026866,-0.2137504,3
